transaction_id,timestamp,originator_account,originator_company,originator_SIC,originator_country,beneficiary_account,beneficiary_company,beneficiary_SIC,beneficiary_country,currency,amount,transaction_description,label
T01609,2025-02-17 06:10:45,GB83OQBG84285602216066,"Morrison, Allen and Cortez",5812,SG,GB77JLVP51939255490200,"Walton, Johnson and Kennedy",5812,AE,SGD,114513.6,Paying Rent,1
T01610,2025-04-18 08:28:50,GB35YRHM44155037318188,"Thomas, Castro and King",5411,ZA,GB31KZVC03138867687614,Sanders PLC,6211,RU,ZAR,26025.61,Utility Bill Payment,1
T01611,2025-06-06 05:50:33,GB95DTXW38093270508416,Norman LLC,8221,DE,GB59XNPA98966172016104,"Miller, Harris and Ortega",6211,RU,EUR,23235.46,Subscription Service,1
T01612,2025-08-22 18:47:36,GB82APZM17371801709216,Kim-Schmidt,7311,IN,GB94MWFE53092413274531,"Martinez, Williams and Estrada",5411,BR,INR,9377.08,Donation,0
T01613,2025-03-04 10:18:36,GB41PYII34307091574523,Carroll-Ortiz,6211,AE,GB09CXIL45292421506694,"Lee, Williams and Gibson",8221,US,AED,191990.42,Retail Shopping,1
T01614,2025-02-22 00:51:57,GB56VYIW93529800666719,Cameron-Dunlap,5812,ZA,GB34BPNA67491639909971,Gomez-Contreras,5411,CN,ZAR,23811.15,Retail Shopping,1
T01615,2025-01-25 05:51:48,GB49IBLT70541480011933,"Collins, Vance and Cunningham",8221,IN,GB14JRSZ24656528489304,Swanson-Webb,7372,IN,INR,17590.07,Salary Payment,0
T01616,2025-01-24 20:32:46,GB36SFCH48264018303181,"White, Medina and Rivera",8221,AE,GB98RAPT27183964074054,Richards-Perez,5411,IN,AED,110589.69,Insurance Premium,1
T01617,2025-05-26 14:28:43,GB19KUFP60443217952868,Velasquez-Mcdonald,5411,ZA,GB48XUDB64938780702364,"Weiss, Johnson and Mullen",7311,US,ZAR,25254.84,Subscription Service,0
T01618,2025-06-08 14:10:55,GB68RKVQ20745576686785,Nicholson Inc,7311,SG,GB13KUZG39193098084313,Porter Inc,5812,IN,SGD,68122.09,Salary Payment,0
T01619,2025-08-17 12:35:48,GB72FSVD81447158154974,"Lopez, Wright and Powell",7372,DE,GB57MAVE42324029492205,Stanley-Morrison,7372,AE,EUR,91493.94,EMI Payment,1
T01620,2025-05-12 06:43:30,GB92CDMQ49161513854527,Dean Ltd,6021,ZA,GB68DYMK00980428200607,Hernandez-Spence,5812,AE,ZAR,27531.11,EMI Payment,1
T01621,2025-05-11 04:31:29,GB77HSJT30449028904519,"Sullivan, Anderson and Oconnor",6211,US,GB79CMAA61512131458057,Martin-Mays,8221,BR,USD,130828.67,Loan Repayment,1
T01622,2025-06-03 06:46:24,GB94EMZK07688263584125,Gordon-Robinson,5812,RU,GB96DWBB84959072465295,"Adams, Nelson and Miller",5812,ZA,RUB,78184.83,EMI Payment,1
T01623,2025-01-16 04:20:26,GB82YGWW18111070286950,Jackson-Miller,7372,BR,GB71MIAI61087140541450,Scott LLC,7372,IN,BRL,101797.69,Travel Booking,1
T01624,2025-02-10 03:50:46,GB91PVHN50914468226820,Wilcox LLC,5812,BR,GB28DOMJ35366735478790,Hall-Rosario,8221,UK,BRL,76880.64,Salary Payment,0
T01625,2025-03-06 18:23:05,GB39CZGV65619410436325,"Johnson, Gonzalez and Johnson",5411,AE,GB51NKZX96755035743209,Ortiz LLC,4813,IN,AED,112970.07,Retail Shopping,1
T01626,2025-05-09 00:24:47,GB02IEYK62663390066640,"Silva, Anderson and Flores",5411,AE,GB52OCPX31578792655097,"Padilla, Gomez and Perry",5411,RU,AED,183741.25,Loan Repayment,1
T01627,2025-05-22 19:54:52,GB30NBMZ03046666178202,Jimenez-Valencia,6211,AE,GB34APTE10358298848730,Boyer-Ochoa,5812,BR,AED,114298.26,Paying Rent,1
T01628,2025-01-08 07:10:04,GB72TMVR44953205160692,Johnson-Nunez,7311,US,GB36GTIW15365626064903,Morse-Pope,5411,DE,USD,87589.86,Loan Repayment,1
T01629,2025-03-03 06:18:00,GB38JWZX28757066748557,Oliver LLC,5411,CN,GB95DHKA69340426755995,"Davis, Roberts and Johnson",6211,DE,CNY,62589.69,Donation,1
T01630,2025-05-24 08:49:58,GB78COOL72693681641793,"Morgan, Lopez and Young",4813,RU,GB11QPXA53423323447436,Randall PLC,5411,DE,RUB,184594.53,Paying Rent,1
T01631,2025-02-25 11:47:47,GB86PGYQ42393565381625,Walls-Mann,8221,CN,GB11KWSF02922188098965,"Ayala, Duncan and Watkins",5812,US,CNY,116630.78,Utility Bill Payment,1
T01632,2025-02-04 01:05:37,GB80NSZQ68232968849051,Liu and Sons,7311,SG,GB05EQFV62149036145431,Anderson-Gamble,4813,AE,SGD,133343.93,Credit Card Payment,1
T01633,2025-01-18 18:57:51,GB36FLRO72402384674715,Gonzalez-Haley,7311,US,GB35RPCD69741779208810,Wilson-Thomas,7311,SG,USD,151054.62,Credit Card Payment,1
T01634,2025-05-25 14:21:45,GB37HOWW53348507836363,Gregory-Moss,5411,RU,GB68NNAQ95194383945569,Garcia Group,7372,UK,RUB,91531.73,Credit Card Payment,1
T01635,2025-06-12 23:54:06,GB19UZJR58494435617705,Payne-Tyler,7311,RU,GB61HBQQ14634620120599,"Patton, Meyer and Mcdonald",8221,BR,RUB,6611.77,Salary Payment,1
T01636,2025-01-15 04:09:42,GB09JJWC51434062055218,Cooke-Ward,7372,AE,GB89AQCY91566909786561,"Ramirez, Scott and Salinas",6211,CN,AED,159598.3,Salary Payment,1
T01637,2025-04-16 09:03:09,GB11HOIQ44749570959417,Brown-Lawrence,8221,ZA,GB21KAOQ78712580243029,Potts Ltd,7311,DE,ZAR,11650.82,Credit Card Payment,0
T01638,2025-03-24 04:09:21,GB50GPZK70038875785877,Monroe-Todd,4813,DE,GB84HJLI66180874855916,Friedman-Martin,6211,CN,EUR,32842.43,Loan Repayment,1
T01639,2025-06-19 23:27:38,GB59ZWAL87508231737260,Romero PLC,6021,IN,GB34LMVX12883697176200,"Collins, Perez and Bates",8221,UK,INR,46140.04,Loan Repayment,0
T01640,2025-06-21 21:50:34,GB21XMPM84676568162967,"Allen, Thompson and Murphy",7372,ZA,GB39HATF04539829155652,"Murphy, Black and Roth",8221,AE,ZAR,195918.57,Donation,1
T01641,2025-04-08 16:55:04,GB52SLHU39469523660960,"Williams, Martin and Bautista",7372,CN,GB92PAHU17421386955183,"Trevino, Richardson and Thomas",7372,RU,CNY,107070.47,Travel Booking,1
T01642,2025-05-17 10:23:44,GB27LCJA11507773534893,"Powers, Roberts and Reed",8221,DE,GB11BBOU95938566314464,Cunningham PLC,5411,AE,EUR,94735.84,Salary Payment,1
T01643,2025-04-24 04:17:07,GB72JSKK66971361151458,Richard Group,7372,UK,GB57AHUP10248709743056,Jackson-Willis,4813,ZA,GBP,117682.38,Utility Bill Payment,1
T01644,2025-03-31 13:35:33,GB03HMIM11156026863755,Gilbert-Mendez,7311,SG,GB63HAOF53861295628164,Jones Inc,6211,SG,SGD,115632.06,Utility Bill Payment,1
T01645,2025-02-23 07:53:27,GB92WEQV78951803173506,"Frye, Cisneros and Graham",7372,ZA,GB06DKSI68767418388787,Welch LLC,6021,IN,ZAR,186063.12,EMI Payment,1
T01646,2025-01-28 21:02:50,GB56MRSE01536091502203,"Miranda, Sullivan and Mccullough",5411,US,GB56ZABT77850221327803,"Moore, Hines and Stevens",5411,ZA,USD,123353.2,Insurance Premium,1
T01647,2025-06-17 08:30:19,GB41FIRC82359449255501,Bishop-Thomas,7372,ZA,GB24RSFU92973711975676,Harvey Ltd,6211,SG,ZAR,133427.11,Loan Repayment,1
T01648,2025-05-17 22:21:13,GB68BUNO91681906550020,Baker-Burton,4813,RU,GB63JJYD28724211203326,"Powell, May and Jones",6211,RU,RUB,4442.31,EMI Payment,1
T01649,2025-04-08 12:40:45,GB46JABD59127928320387,Davis-Clark,7311,IN,GB32UOET77368099730097,Roberts PLC,4813,SG,INR,43631.32,Credit Card Payment,0
T01650,2025-01-01 02:46:04,GB48BTFD60204859573592,"Mayo, Mahoney and Frazier",8221,AE,GB48PQWR99317857734762,Wilson Inc,6021,CN,AED,113246.29,Paying Rent,1
T01651,2025-01-24 08:09:58,GB54RGAR57810332725508,Adams Inc,8221,IN,GB08GNVK68352315808675,Snyder Ltd,6021,UK,INR,12264.26,Credit Card Payment,0
T01652,2025-05-24 07:04:43,GB32QALC02878128525378,Green-Fischer,6021,DE,GB11YIZR51805911787256,"Mcdonald, Cook and Webb",6021,RU,EUR,147102.29,Salary Payment,1
T01653,2025-05-16 01:40:52,GB82KKNV78151896875963,"Robertson, Ross and Lambert",7311,RU,GB63POIU34091273831533,Romero PLC,6211,CN,RUB,136628.45,Loan Repayment,1
T01654,2025-05-17 19:02:51,GB73LIAK70375187744919,Martinez-Coffey,8221,DE,GB75XTZG35226097719508,Conrad-Reyes,5411,ZA,EUR,47657.56,Paying Rent,0
T01655,2025-01-28 04:29:51,GB90ZIRH40453188355263,Garcia and Sons,7372,SG,GB32MBYL69856775297714,"Hart, Martin and Shields",6211,BR,SGD,82555.04,Credit Card Payment,0
T01656,2025-01-01 03:24:27,GB42GONM78637507188971,"Cox, King and Foster",5411,CN,GB36VDHO00012289566167,Harrell-Mooney,7372,US,CNY,143000.72,Insurance Premium,1
T01657,2025-02-28 11:05:48,GB68ABBU23506709576967,Scott-Walker,7311,BR,GB48KEGR75528662467012,Delacruz-Key,6211,AE,BRL,184100.66,Donation,1
T01658,2025-01-23 01:49:36,GB94ULPP02615324117528,"Phillips, Soto and Shah",8221,AE,GB92TRUB47760775230098,"Obrien, Buchanan and Hoffman",7311,BR,AED,2474.19,Paying Rent,1
T01659,2025-01-07 01:24:50,GB30CEOG81606736605647,Ferguson-Martin,6021,RU,GB73ZSMU68599108163856,Adams-Parker,4813,ZA,RUB,120779.75,EMI Payment,1
T01660,2025-04-26 06:14:31,GB43DSOL62858206738270,Hamilton LLC,4813,ZA,GB71FUYT66711786953486,"Frazier, Figueroa and Castro",7311,RU,ZAR,53967.42,EMI Payment,1
T01661,2025-08-14 14:27:54,GB80ZALK99572702817584,"Harris, Davidson and Sanchez",5812,US,GB71MGQN99320853335631,"Chambers, Martinez and Dorsey",7311,UK,USD,175659.1,Retail Shopping,1
T01662,2025-03-06 13:28:35,GB41XBWZ03288927516302,"Gomez, Hopkins and Davis",4813,RU,GB86FBMF19976099379880,"Peterson, Flynn and Bailey",5812,ZA,RUB,33803.68,Subscription Service,1
T01663,2025-06-02 18:47:11,GB66HBBF59637541756571,Aguilar-Reese,4813,SG,GB90PHBB60850098545823,Lewis LLC,4813,AE,SGD,138258.69,Loan Repayment,1
T01664,2025-03-26 14:10:36,GB88XTCN46661548257573,Jones LLC,8221,DE,GB94MZSQ87506348794532,Flores and Sons,7311,DE,EUR,147166.52,EMI Payment,1
T01665,2025-01-17 09:43:02,GB96MCCL55961972015817,"Baker, Jones and Washington",5812,RU,GB20MUPY84106580870390,"Carpenter, Sharp and Freeman",4813,UK,RUB,11579.76,Donation,1
T01666,2025-02-12 20:53:24,GB39NXYX95852073411748,"Wong, Lambert and Irwin",6211,BR,GB48UHRB01101650887855,Martin PLC,7372,US,BRL,114205.66,Travel Booking,1
T01667,2025-04-12 13:07:07,GB76TBFM77894698104699,Tucker PLC,8221,US,GB48OORN84467417989736,Sims Group,5812,CN,USD,47457.17,Subscription Service,1
T01668,2025-04-22 10:37:28,GB88PTQD01400231903249,"Griffin, Gonzales and Collins",4813,UK,GB74OGNW73374240810450,Gray Inc,5411,DE,GBP,77016.95,Loan Repayment,1
T01669,2025-03-24 05:28:37,GB46HAJA71379039711585,"Johnson, Richard and Page",6211,CN,GB49XOAC74529690007063,"Green, Ford and Bailey",8221,US,CNY,96378.54,Retail Shopping,1
T01670,2025-07-16 14:45:48,GB97UJTN34024308830277,"Harris, Patterson and Patterson",5812,DE,GB48QMFN24519036577365,King Ltd,6021,IN,EUR,92458.62,Loan Repayment,1
T01671,2025-07-05 15:40:11,GB16DHWV44523116350491,"Garcia, Fowler and Riley",6021,BR,GB62KCFD46812011726985,"Riley, Hinton and Pearson",8221,IN,BRL,180979.24,Utility Bill Payment,1
T01672,2025-04-12 03:25:10,GB92SEQA01324630353839,"Crawford, Hart and Neal",5411,AE,GB46WTEN60908626057051,Jennings-Kelley,5812,UK,AED,115116.57,Insurance Premium,1
T01673,2025-03-26 22:18:15,GB14BARS19008190803475,Hernandez-Munoz,7372,CN,GB26CFXS09741034706984,"Garcia, Mcdaniel and Hobbs",5411,RU,CNY,29905.01,Travel Booking,1
T01674,2025-05-11 01:50:33,GB18MRTX01949547816225,Miller-Barnes,4813,ZA,GB75QCTM71853440341559,Beard-Church,8221,BR,ZAR,104143.23,Paying Rent,1
T01675,2025-08-04 22:07:39,GB03PIUH83464262333742,"Stuart, Burgess and Garrett",5812,BR,GB95EHRJ59199595415369,Graham-Scott,4813,UK,BRL,13588.02,Travel Booking,0
T01676,2025-01-16 23:35:29,GB96UNKR40330876156188,Dickson-Reed,5411,IN,GB58ZTDC29439509547202,"Perez, Alexander and Chavez",7372,CN,INR,75392.48,Utility Bill Payment,1
T01677,2025-05-06 17:02:26,GB37HPIJ37907967709138,Lyons-King,7372,CN,GB56BFOA09081080628153,Stone-Cunningham,7372,UK,CNY,190600.11,EMI Payment,1
T01678,2025-07-16 14:03:11,GB86BWDI98822508408812,Valdez-Ochoa,5812,UK,GB28OVUE36155447037976,"Jennings, Price and Chase",8221,IN,GBP,44725.46,Retail Shopping,0
T01679,2025-01-02 15:39:19,GB52TPBG66298190454910,Williams Ltd,5812,BR,GB83VGWV14538984183703,Cooper-Taylor,5411,CN,BRL,47746.94,Utility Bill Payment,1
T01680,2025-05-16 10:50:08,GB66AEII42945601820058,"Gordon, Huang and Mcmahon",4813,BR,GB13PJVL42210083779204,Davis-Hodge,5411,RU,BRL,159680.99,Salary Payment,1
T01681,2025-01-14 04:53:32,GB33UDNU15949544529700,Wade and Sons,5411,BR,GB32KHMM07838958856769,"Mendez, Ingram and Mitchell",5812,RU,BRL,12351.08,Retail Shopping,1
T01682,2025-05-09 08:27:01,GB65POVA36015875207754,"Holland, Kramer and Sheppard",8221,AE,GB56YIYL37994650674075,Martin LLC,6211,ZA,AED,17791.19,Paying Rent,1
T01683,2025-08-12 08:39:39,GB83HYUE01282284230541,Kelly Inc,4813,AE,GB92PAVC48397942205427,Bentley-Watkins,8221,AE,AED,135851.14,Credit Card Payment,1
T01684,2025-08-18 00:18:50,GB38SNED32087830283535,George LLC,6021,CN,GB57JWTY75262063298368,Fischer LLC,4813,ZA,CNY,115361.67,Retail Shopping,1
T01685,2025-07-01 23:27:08,GB16AOVO11632613942653,Newman LLC,4813,SG,GB89ZYQG93953865971472,"Bishop, Moore and Marshall",7372,UK,SGD,58707.04,Donation,1
T01686,2025-06-02 07:24:04,GB29WXYZ28721042597801,Zimmerman-Little,7372,BR,GB80XADO08999140455784,Bell-Burch,6211,IN,BRL,29806.28,Insurance Premium,0
T01687,2025-08-21 12:24:32,GB14PPIE72163167775040,Ramos-Padilla,4813,US,GB66WHGK17056726527465,Juarez Group,5411,US,USD,154510.05,Insurance Premium,1
T01688,2025-08-06 13:13:30,GB41NMRY23525350273938,Russell-Johnson,7311,UK,GB82MVOU32344043917751,Moran-Horne,4813,ZA,GBP,5154.02,Paying Rent,0
T01689,2025-06-01 10:57:57,GB57RSAT81710692917647,"Dunn, Alexander and Pham",6021,CN,GB45UPDF03839991324804,"Mendoza, Ray and Hall",7311,CN,CNY,73828.94,Utility Bill Payment,1
T01690,2025-02-04 06:44:00,GB69WLGK52265104673606,"Robinson, Sutton and Murray",6211,BR,GB87XCIA87604002929965,"Carney, Gonzalez and Cummings",7311,ZA,BRL,141640.31,Paying Rent,1
T01691,2025-03-29 15:50:25,GB35PYZW48680459960312,Washington Inc,5411,US,GB51JWBG36569822553835,"Griffin, Oconnor and Phillips",5411,CN,USD,90028.68,Donation,1
T01692,2025-08-08 01:19:13,GB47KXSV77223980573058,"Potter, Sutton and Martinez",8221,DE,GB79OSNJ92193738601434,Zamora-Kelly,5812,US,EUR,176744.75,Donation,1
T01693,2025-02-17 02:26:41,GB74XVLP03071150830811,Jensen and Sons,5812,DE,GB37UIQU55566830872185,Stone Inc,5411,RU,EUR,159421.26,Retail Shopping,1
T01694,2025-04-28 09:56:05,GB17PYXL44383072724555,Parks Ltd,7311,UK,GB51MNNN22155424904259,Mueller-Duncan,6211,AE,GBP,54243.56,EMI Payment,1
T01695,2025-03-23 06:13:39,GB32TKKU71121293118969,Hernandez-Gray,4813,AE,GB03LMJF38984902414567,Powers-Anderson,5812,RU,AED,177314.97,Retail Shopping,1
T01696,2025-08-20 20:12:29,GB87HQVW92403521231301,Smith-Rice,7372,CN,GB52LKRK81416456563265,"Nelson, Brown and Jones",8221,US,CNY,127783.96,Credit Card Payment,1
T01697,2025-07-25 04:02:45,GB03NUPO83001585537078,Becker Group,4813,IN,GB63XUAA68331225491085,"Chandler, Ware and Bridges",5411,SG,INR,185203.02,Retail Shopping,1
T01698,2025-06-17 05:15:09,GB94ABSU26806830829742,Aguilar-Smith,4813,IN,GB79XVJP31363767894523,Carter and Sons,7311,IN,INR,49161.48,Loan Repayment,0
T01699,2025-01-08 20:32:47,GB15RQKQ77176975800698,Carr PLC,7372,CN,GB59MCFH97922776501856,"Olsen, Taylor and Fry",6211,IN,CNY,180541.11,Insurance Premium,1
T01700,2025-06-22 10:12:46,GB36KRIW28639745054811,Brown-Wilcox,4813,BR,GB18SHDT65362065319779,"Arroyo, Lester and Rivera",5411,DE,BRL,26606.37,Paying Rent,0
T01701,2025-06-09 08:06:53,GB31SBCL24375475793193,"Curry, Robertson and Parker",6021,ZA,GB41SUTD26767901600474,"Romero, Sanders and Wallace",5812,UK,ZAR,133319.25,Subscription Service,1
T01702,2025-07-25 17:21:51,GB55DCAB71315843447973,Thompson PLC,4813,DE,GB41PAGK15024037487633,Miller PLC,4813,UK,EUR,162338.28,Subscription Service,1
T01703,2025-01-13 03:00:53,GB71OUSY05748393297009,"Curtis, Hampton and Camacho",4813,US,GB37QOIA90045648634708,Price-Becker,7372,UK,USD,138819.91,Donation,1
T01704,2025-06-27 17:25:59,GB66POEL65520040477815,Maddox-Cox,7372,AE,GB15ZPPV15319904895231,Mcintosh LLC,7372,UK,AED,163273.53,Donation,1
T01705,2025-02-09 23:48:44,GB94LEQO29808404913924,Lee Group,5812,US,GB04FWPB43714419641451,"Jacobson, Branch and Ferguson",6211,SG,USD,117167.96,Loan Repayment,1
T01706,2025-04-03 10:29:05,GB41SYXX24467107609499,David Group,5812,ZA,GB46QEAZ80448001835202,Phillips-Brown,5411,ZA,ZAR,56321.11,Credit Card Payment,0
T01707,2025-01-24 05:44:12,GB92GYBA38033241376098,"Burke, Carter and Riley",5411,ZA,GB06XHCS53448436235430,Davis-Phillips,8221,SG,ZAR,194501.27,Retail Shopping,1
T01708,2025-07-03 05:51:10,GB59UGIU59137728991065,Fritz Inc,6021,IN,GB87ALFW61302094003285,Brooks-Bryant,6021,DE,INR,127996.63,EMI Payment,1
T01709,2025-08-19 09:32:59,GB42RKKI59799886320019,"Campbell, Haynes and Reyes",8221,SG,GB02ZGFV08496927591352,Jones Inc,7372,CN,SGD,120581.77,Subscription Service,1
T01710,2025-06-06 07:07:50,GB69ULDK93480965166807,Patton-Mitchell,8221,CN,GB38YKRO63430938276420,"Reynolds, Powell and Bowman",4813,DE,CNY,146659.97,Donation,1
T01711,2025-04-16 11:15:01,GB11XPSW34099168344171,Montoya and Sons,5812,SG,GB62WENL70740350866292,Eaton LLC,7311,US,SGD,198027.88,Retail Shopping,1
T01712,2025-03-21 13:55:59,GB64CRQJ01046571318556,"Stephenson, Roberts and Mckinney",7372,US,GB85PMBS28354229866596,Silva Inc,7311,CN,USD,45960.94,Donation,1
T01713,2025-02-10 09:48:00,GB93SODM83828336307599,"Wright, Newman and King",7311,AE,GB45DTZL66294225593645,Ross LLC,6021,BR,AED,196706.66,Retail Shopping,1
T01714,2025-01-02 21:46:26,GB84KOQC22281073497935,Horton Inc,6211,DE,GB88NRBC80194578195864,Cook Inc,6021,IN,EUR,105300.2,Paying Rent,1
T01715,2025-01-28 14:48:59,GB17BPIO01382219061302,"Boyle, Mccarthy and Rogers",6211,AE,GB85KZLP55347629684554,"Shea, Cherry and Pitts",5411,SG,AED,42560.63,Utility Bill Payment,1
T01716,2025-01-23 18:21:43,GB24ZWHJ50471142162237,Peck LLC,4813,UK,GB78LTAO67124039986402,"Flores, Fowler and Martinez",4813,US,GBP,149828.55,Paying Rent,1
T01717,2025-08-09 13:44:43,GB94RGKM75848880357566,Trevino-Smith,5812,US,GB77MUZQ66062854376935,Taylor-Ward,7311,US,USD,37727.79,Salary Payment,0
T01718,2025-04-07 06:14:53,GB51SEFC25298738163256,"Benson, Kline and Edwards",5411,UK,GB05UCJD44904045019643,Ayala-Carter,7311,ZA,GBP,179070.61,Donation,1
T01719,2025-07-18 06:10:02,GB13WPXP47437256047190,Vang Ltd,5411,UK,GB65HOHV33436700753203,Williams and Sons,7372,UK,GBP,76747.41,Utility Bill Payment,0
T01720,2025-02-24 05:37:55,GB50IJWS00078677415310,"Cooper, Bradley and Rivers",4813,ZA,GB26ZLDN22025714954110,"Thomas, Horton and Beasley",8221,BR,ZAR,98824.97,EMI Payment,0
T01721,2025-02-24 08:07:14,GB38TIXQ67081747700902,Cobb-Rollins,7372,RU,GB34ZJYH52234400719650,Hart Group,4813,AE,RUB,197234.75,Credit Card Payment,1
T01722,2025-06-28 05:32:45,GB97HPIW05578025143510,Bowman-Thompson,6211,BR,GB48BMKW67942221979163,"Townsend, Johnson and Clark",4813,ZA,BRL,90167.37,Paying Rent,0
T01723,2025-03-13 04:19:40,GB33DJLO21111617076920,"Delgado, Ramirez and Nielsen",5812,BR,GB62FKZV93300843052006,Sanford-Hernandez,4813,RU,BRL,16797.86,Credit Card Payment,1
T01724,2025-08-23 09:56:45,GB61UPTR05353630111215,Ponce LLC,5812,CN,GB95ECTW73780742601747,Scott-Curtis,6021,UK,CNY,134322.06,Retail Shopping,1
T01725,2025-04-28 09:41:49,GB88JUAR18251799927745,Myers-Kaiser,8221,AE,GB77AYEG91272570048474,"Coleman, Keller and Vance",6021,AE,AED,93095.7,Retail Shopping,1
T01726,2025-06-23 01:51:19,GB42BXUS42738460001275,"Lawson, Stein and Kelly",8221,US,GB30EPIQ87742074756509,Fernandez Inc,7372,BR,USD,37279.0,Credit Card Payment,0
T01727,2025-07-10 17:31:58,GB41QBXN74150838500465,Johnson-Walton,5812,CN,GB62YLVE35458449232893,Walker LLC,5812,AE,CNY,99077.42,Donation,1
T01728,2025-08-08 12:55:54,GB21GFAF24193318784780,Dennis-Meza,4813,CN,GB56MTJF14071984754994,Wright-Vaughan,8221,ZA,CNY,90230.55,EMI Payment,1
T01729,2025-05-11 11:30:28,GB03PLDM38751920619390,Herrera-Wall,8221,US,GB60JIKR73869885975169,Simon Group,6211,UK,USD,92476.56,Loan Repayment,1
T01730,2025-07-16 13:42:20,GB86ZOZD62193039024064,Stanley-Bell,8221,AE,GB32PQTY67752183996438,Walls Group,5411,ZA,AED,63970.16,Travel Booking,1
T01731,2025-04-29 12:33:54,GB12EVKY74208324390671,Gonzalez Group,7311,AE,GB60GCXV51356896646665,Hayes Inc,7311,AE,AED,33732.05,EMI Payment,1
T01732,2025-06-07 20:34:25,GB93VZYS34951406173701,Wilson-Smith,5812,RU,GB50SPYV10166221739191,"Phillips, Sims and Miles",6021,CN,RUB,14527.01,Loan Repayment,1
T01733,2025-01-10 03:56:27,GB70ZBIG08456448840991,Fields Inc,8221,US,GB11YHVS69238790915206,Aguilar Group,5812,AE,USD,134042.14,Salary Payment,1
T01734,2025-02-06 00:23:55,GB72MLJO62849661424216,"Roberts, Todd and Moore",6211,AE,GB58CMTI02394833457839,Livingston-Gibson,7372,SG,AED,127478.08,Utility Bill Payment,1
T01735,2025-05-08 06:27:45,GB50FOTX77863192317729,"Lee, Turner and Mccarty",6211,AE,GB76KNCP52294495088475,"Johnson, Stewart and Vega",5411,UK,AED,45546.21,Paying Rent,1
T01736,2025-01-18 08:55:02,GB28JNBB28984318607011,"Pierce, Nash and Phillips",5411,UK,GB78GVIH83174710656320,Daniels and Sons,5411,SG,GBP,56777.75,Salary Payment,0
T01737,2025-04-18 13:12:20,GB45WORY71742092161094,"Ruiz, Scott and Williams",6021,SG,GB21MBYO47086711507181,Day-Morris,7311,BR,SGD,99150.86,Insurance Premium,0
T01738,2025-01-22 14:01:26,GB17LMYY19636115976126,Freeman Ltd,4813,DE,GB88YVAF46974822838708,Santos Group,6021,UK,EUR,137101.63,Travel Booking,1
T01739,2025-03-25 12:08:26,GB92PCGJ32621645530700,Estes Inc,8221,DE,GB13YEMY57706693601217,Singleton-Stewart,8221,SG,EUR,98532.4,Subscription Service,1
T01740,2025-01-08 03:08:12,GB95XJBP22487037927457,Williams and Sons,5411,RU,GB36CPIP90938306395486,Gomez LLC,5411,ZA,RUB,78626.11,Subscription Service,1
T01741,2025-04-11 10:48:12,GB12YEWT55704480649285,"White, Graves and Moore",8221,US,GB35ZJWC23814907400748,Lyons-Hansen,5411,BR,USD,75490.17,Subscription Service,1
T01742,2025-07-01 17:29:08,GB80LULL04156015787189,"White, Nguyen and Fisher",6021,SG,GB22STTC36532950256373,Lambert PLC,5411,IN,SGD,52379.7,Insurance Premium,0
T01743,2025-03-27 00:54:34,GB72ELSA90143783845098,"Wallace, Elliott and Knight",7372,RU,GB34LCIZ56768341587006,Russell-Smith,8221,IN,RUB,18636.41,EMI Payment,1
T01744,2025-01-26 22:56:10,GB06PWCN83667244714630,Rogers PLC,6211,UK,GB89FVBT50308221021337,Young-Wallace,4813,AE,GBP,100250.21,Travel Booking,1
T01745,2025-05-04 06:50:49,GB74SINA29192553802256,"Sullivan, Baker and Carson",6021,BR,GB23TSGQ54292873073132,"Smith, Wells and Dawson",7372,IN,BRL,72855.08,Credit Card Payment,0
T01746,2025-03-22 21:07:19,GB48ZPBZ33589460859080,Miles-Brown,5411,IN,GB58OKBS62812324421084,"Johnson, Martin and Santos",7372,CN,INR,182081.63,Donation,1
T01747,2025-08-21 22:27:18,GB15HVAU50083849181909,"Walker, Zamora and Nunez",8221,US,GB85PQSZ90604600377501,"Young, Mills and Garcia",5812,UK,USD,155177.0,Subscription Service,1
T01748,2025-03-03 09:40:24,GB95BQIE08175726961937,Baker-Farley,8221,AE,GB75BMDL00090725011429,Holland-Stewart,7372,SG,AED,190848.26,Loan Repayment,1
T01749,2025-06-09 18:43:25,GB95IMWN69518771552921,"Garcia, Mitchell and Schroeder",7311,SG,GB62ZMCE58085994609317,Hampton-Snow,8221,BR,SGD,63773.19,Utility Bill Payment,0
T01750,2025-02-26 21:19:29,GB65RQQB06485520941544,Mendez Group,4813,US,GB10MSTU17616820168332,Atkinson and Sons,5812,UK,USD,12530.04,Salary Payment,0
